ID,Adoption,Died,Euthanasia,Return_to_owner,Transfer
48,0.4391617178916931,0.0015696461778134108,0.054412852972745895,0.31563299894332886,0.18922273814678192
49,0.44185227155685425,0.0006569689721800387,0.02288288064301014,0.37708061933517456,0.15752722322940826
50,0.05932513624429703,0.006438328418880701,0.07136242836713791,0.11060965806245804,0.7522643804550171
51,0.1737481951713562,0.06293001770973206,0.08828370273113251,0.018257662653923035,0.6567803621292114
52,0.2763095796108246,0.0013754528481513262,0.024812104180455208,0.5757272243499756,0.12177564203739166
53,0.9494255781173706,0.0013130202423781157,0.001991575350984931,0.006833188235759735,0.040436577051877975
54,0.07286261767148972,0.009573395363986492,0.08720684051513672,0.003489000489935279,0.8268681764602661
55,0.05896148085594177,0.01958204060792923,0.2561596632003784,0.11720938235521317,0.5480874180793762
56,0.6168093085289001,0.008132322691380978,0.09504709392786026,0.13459616899490356,0.14541509747505188
57,0.7303720116615295,0.0006544963689520955,0.002906409092247486,0.19422434270381927,0.07184277474880219
58,0.00046662610839121044,0.037388499826192856,0.01690274477005005,0.0014445272972807288,0.9437975883483887
59,0.0016619936795905232,0.005397276021540165,0.017009127885103226,0.0023002002853900194,0.9736314415931702
60,0.8095570802688599,0.00040373197407461703,0.004047385882586241,0.021586988121271133,0.1644047647714615
61,0.6910585761070251,0.0015030578942969441,0.03625483438372612,0.2105393260717392,0.06064417213201523
62,0.1089603528380394,0.0006068652728572488,0.11851193755865097,0.4485805928707123,0.3233402371406555
63,0.26563820242881775,0.001747405738569796,0.02218717709183693,0.5026729702949524,0.2077542394399643
64,0.0008471294422633946,0.021576929837465286,0.02768542990088463,0.0009654604364186525,0.9489250779151917
65,0.005958705209195614,0.006892950739711523,0.02627415768802166,0.000561304041184485,0.9603129029273987
66,0.8090240955352783,0.0007398058078251779,0.0044161481782794,0.15612360835075378,0.029696326702833176
67,0.9529095888137817,0.0002193706459365785,0.001021156320348382,0.007027996238321066,0.03882187232375145
68,0.058554816991090775,0.036688677966594696,0.23426540195941925,0.26110395789146423,0.40938714146614075
69,0.43475034832954407,0.0008341253269463778,0.02205248549580574,0.3665076196193695,0.17585544288158417
70,0.001749307499267161,0.001565871643833816,0.009847065433859825,0.002482824493199587,0.9843549728393555
71,0.013567169196903706,0.00925402157008648,0.0032459294889122248,0.01601826213300228,0.9579146504402161
72,0.9660859107971191,0.0003062359755858779,0.0007856930023990571,0.012038507498800755,0.020783616229891777
73,0.0006986635853536427,0.03013690933585167,0.09635130316019058,0.002140960656106472,0.8706722259521484
74,0.3306978940963745,0.0016389566008001566,0.019361410290002823,0.21649020910263062,0.43181151151657104
75,0.0016490755369886756,0.0060977148823440075,0.012636939063668251,0.0017103576101362705,0.9779059290885925
76,0.5056363344192505,0.053187575191259384,0.1021779477596283,0.008282574824988842,0.330715537071228
77,0.7815186381340027,0.0008208866929635406,0.002905517816543579,0.003337132278829813,0.21141782402992249
78,0.1300022006034851,0.006682604551315308,0.07701430469751358,0.020405979827046394,0.765894889831543
79,0.43368393182754517,0.0010812473483383656,0.029544074088335037,0.1949765831232071,0.3407142162322998
80,0.9843124747276306,0.0009109197999350727,0.0023649034556001425,0.0014798031188547611,0.010931897908449173
81,0.0003182886284776032,0.0015019060811027884,0.008911488577723503,0.0007525374530814588,0.9885157346725464
82,0.000304718705592677,0.0018180798506364226,0.010788190178573132,0.001511944574303925,0.9855770468711853
83,0.6539245247840881,0.0004354051488917321,0.012227460741996765,0.29757413268089294,0.03583845496177673
84,0.004624269437044859,0.08581160008907318,0.062414929270744324,0.00580023555085063,0.8413490056991577
85,0.6181328296661377,0.0005838242941536009,0.0303069856017828,0.31095775961875916,0.04001861438155174
86,0.2781968116760254,0.009055305272340775,0.03462574630975723,0.003373199375346303,0.674748957157135
87,0.026268724352121353,0.004934660159051418,0.38438430428504944,0.25770264863967896,0.32670968770980835
88,0.431245356798172,0.0014785774983465672,0.10675384104251862,0.1721307784318924,0.2883913815021515
89,0.02528076246380806,0.002568191848695278,0.11781948059797287,0.020190618932247162,0.8341408967971802
90,0.8087541460990906,0.0019008495146408677,0.007036994677037001,0.009582674130797386,0.1727253794670105
91,0.0037841310258954763,0.016607264056801796,0.2277977466583252,0.005846121814101934,0.745964765548706
92,0.0018140367465093732,0.002855221275240183,0.05695199593901634,0.004009918309748173,0.9343687891960144
93,0.7828938961029053,0.0021605417132377625,0.004480479285120964,0.006479944102466106,0.2039850950241089
94,0.3673262894153595,0.0016828590305522084,0.033800192177295685,0.37511348724365234,0.2220771759748459
95,0.09881486743688583,0.005758624989539385,0.055429402738809586,0.01018791738897562,0.8298092484474182
96,0.7857900857925415,0.0005856154020875692,0.01722649671137333,0.15221743285655975,0.044180359691381454
97,0.3124570846557617,0.0007666423334740102,0.021742258220911026,0.47238314151763916,0.1926509141921997
98,0.0009389332262799144,0.002465131925418973,0.012432103045284748,0.0010476975003257394,0.9831162095069885
99,0.18118557333946228,0.007705832831561565,0.021555349230766296,0.006384041626006365,0.7831692695617676
100,0.294761598110199,0.001348221325315535,0.01211071852594614,0.41284286975860596,0.27893662452697754
101,0.7949738502502441,0.0008797833579592407,0.003690313780680299,0.009069367311894894,0.1913866251707077
102,0.8127333521842957,0.000860406958963722,0.016070036217570305,0.08873041719198227,0.08160574734210968
103,0.21027809381484985,0.0006948878290131688,0.017859332263469696,0.4522290825843811,0.31893855333328247
104,0.27818700671195984,0.001256009447388351,0.09824877232313156,0.20448334515094757,0.4178248643875122
105,0.3486135005950928,0.0027660545893013477,0.017480501905083656,0.1704549491405487,0.46068495512008667
106,0.4379802346229553,0.0009037094423547387,0.01700466498732567,0.2178666591644287,0.3262447416782379
107,0.49857261776924133,0.0010054269805550575,0.01030405331403017,0.3966692090034485,0.09344863146543503
108,0.027310803532600403,0.0036197674926370382,0.05938374251127243,0.4546647071838379,0.4550209939479828
109,0.9853879809379578,0.0003633439773693681,0.002466615056619048,0.001800336642190814,0.009981663897633553
110,0.23146626353263855,0.004035853780806065,0.04637006297707558,0.46239110827445984,0.25573670864105225
111,0.24694901704788208,0.0010084391105920076,0.009251230396330357,0.6166175603866577,0.126173734664917
112,0.5366824269294739,0.0012695483164861798,0.09357558935880661,0.20434491336345673,0.16412754356861115
113,0.2818692922592163,0.0015802006237208843,0.014628272503614426,0.46811142563819885,0.23381081223487854
114,0.2847681939601898,0.0008496295777149498,0.021351732313632965,0.48003044724464417,0.21300002932548523
115,0.002845057053491473,0.0015022961888462305,0.0143155911937356,0.0015285661211237311,0.979808509349823
116,0.598501443862915,0.0014812832232564688,0.004412323702126741,0.04528997465968132,0.35031500458717346
117,0.8096628189086914,0.00040910622919909656,0.00537453405559063,0.12896892428398132,0.05558459088206291
118,0.023625727742910385,0.004168063402175903,0.13394580781459808,0.48348841071128845,0.3547719717025757
119,0.1295163780450821,0.003642675234004855,0.026002533733844757,0.7408612370491028,0.09997714310884476
120,0.6220528483390808,0.003828752553090453,0.030520746484398842,0.1999276876449585,0.1436699628829956
121,0.8104012608528137,0.0009330160683020949,0.0027602585032582283,0.0043235351331532,0.18158186972141266
122,0.748945951461792,0.0026058105286210775,0.006812508683651686,0.01073081512004137,0.23090489208698273
123,0.9707714319229126,0.0007284532184712589,0.0015988464001566172,0.006940112914890051,0.01996111311018467
124,0.0003028566425200552,0.00839737057685852,0.010853159241378307,0.0012872314546257257,0.9791593551635742
125,0.0015990574611350894,0.005968056619167328,0.0209174994379282,0.023805605247616768,0.9477097988128662
126,0.9732975363731384,0.00039533822564408183,0.0012225471436977386,0.009085338562726974,0.015999270603060722
127,0.134661465883255,0.004987000487744808,0.07085402309894562,0.025485550984740257,0.7640119194984436
128,0.8173140287399292,0.003277098760008812,0.00638088583946228,0.03206024318933487,0.14096775650978088
129,0.9842990636825562,0.0003634647582657635,0.0016218095552176237,0.006567828357219696,0.0071478006429970264
130,0.9366724491119385,0.000957343028858304,0.0031115536112338305,0.04893016442656517,0.010328532196581364
131,0.43351712822914124,0.0010841606417670846,0.012828318402171135,0.4424060881137848,0.11016426980495453
132,0.9890686869621277,0.00048612445243634284,0.0009929738007485867,0.004519812762737274,0.004932366777211428
133,0.8052912950515747,0.0019305351888760924,0.0035337060689926147,0.005331560969352722,0.1839129626750946
134,0.34388646483421326,0.005374814849346876,0.02353762835264206,0.3871832489967346,0.24001780152320862
135,0.5421960949897766,0.0013906690292060375,0.0900302529335022,0.11157271265983582,0.25481027364730835
136,0.4468340575695038,0.0007677432149648666,0.027262505143880844,0.4841156601905823,0.04102002829313278
137,0.2644129991531372,0.001225814688950777,0.09590749442577362,0.22617313265800476,0.4122805893421173
138,0.0003717204963322729,0.0013130230363458395,0.024657001718878746,0.0009293827461078763,0.9727289080619812
139,0.30404362082481384,0.001358614768832922,0.02550971694290638,0.5043596029281616,0.16472846269607544
140,0.10683835297822952,0.002458560047671199,0.005896009970456362,0.021013770252466202,0.8637933135032654
141,0.6916264891624451,0.0019100287463515997,0.00607158150523901,0.1288370043039322,0.17155495285987854
142,0.1343286782503128,0.0038207550533115864,0.09624802321195602,0.0015484376344829798,0.7640541195869446
143,0.38355669379234314,0.0014583730371668935,0.030065711587667465,0.3163912296295166,0.2685279846191406
144,0.18671582639217377,0.0009448858327232301,0.07928897440433502,0.5250417590141296,0.2080085575580597
145,0.29615354537963867,0.001538587617687881,0.06171941012144089,0.47325828671455383,0.16733020544052124
146,0.3659515380859375,0.0005937784444540739,0.07256539165973663,0.4251955449581146,0.1356937736272812
147,0.3012060225009918,0.011948071420192719,0.1575423628091812,0.039044853299856186,0.49025872349739075
148,0.4163256883621216,0.001106996089220047,0.015661511570215225,0.4700598418712616,0.09684599936008453
149,0.0025443495251238346,0.0021594539284706116,0.030049795284867287,0.0020353221334517,0.9632110595703125
150,0.02153228409588337,0.00976167619228363,0.07750600576400757,0.0017872690223157406,0.8894128203392029
151,0.27515795826911926,0.002345871878787875,0.09970958530902863,0.11160361766815186,0.5111829042434692
152,0.02782834880053997,0.003820770652964711,0.17749787867069244,0.05060439184308052,0.7402485609054565
153,0.569143533706665,0.0007052772562019527,0.006914354860782623,0.08111836016178131,0.342118501663208
154,0.025819504633545876,0.00740667013451457,0.11759375780820847,0.1354326605796814,0.7137473821640015
155,0.7389193773269653,0.002544024493545294,0.0026544975116848946,0.05443481728434563,0.2014472782611847
156,0.8729335069656372,0.0012707454152405262,0.0019150363514199853,0.03534829616546631,0.08853248506784439
157,0.2807159125804901,0.000931796443182975,0.017429454252123833,0.562661349773407,0.13826148211956024
158,0.001188763533718884,0.005562604870647192,0.006803302560001612,0.000993725610896945,0.9854515194892883
159,0.13758742809295654,0.0010062940418720245,0.02853483520448208,0.22165384888648987,0.6112176179885864
160,0.35670316219329834,0.0009566781227476895,0.02589571662247181,0.18413496017456055,0.43230950832366943
161,0.6166618466377258,0.0007353188120760024,0.006297191604971886,0.13136984407901764,0.2449357658624649
162,0.591848611831665,0.0008267825469374657,0.014017494395375252,0.14456069469451904,0.24874645471572876
163,0.0005537185352295637,0.037969768047332764,0.0066881077364087105,0.002880781190469861,0.9519076347351074
164,0.9858105778694153,0.00032646910403855145,0.0011036073556169868,0.0035266263876110315,0.00923274178057909
165,0.33752161264419556,0.0014509569155052304,0.013815892860293388,0.3441920578479767,0.30301952362060547
166,0.8368359804153442,0.0012152091367170215,0.002678422722965479,0.003684605471789837,0.15558578073978424
167,0.5849292278289795,0.0013354807160794735,0.02557986229658127,0.22370696067810059,0.16444849967956543
168,0.5199782252311707,0.0008250365499407053,0.0291217640042305,0.19691726565361023,0.25315770506858826
169,0.5329532623291016,0.0007763162138871849,0.008011424914002419,0.42641517519950867,0.03184381127357483
170,0.7183563709259033,0.0015254768077284098,0.0026376922614872456,0.03686675801873207,0.240613654255867
171,0.0034892300609499216,0.00897957943379879,0.15043336153030396,0.010377897880971432,0.8267199397087097
172,0.5462642908096313,0.001026917016133666,0.00577128492295742,0.25248849391937256,0.1944490373134613
173,0.3597746193408966,0.0016654491191729903,0.08022729307413101,0.4947245717048645,0.0636080875992775
174,0.2901306748390198,0.0010793376713991165,0.13880547881126404,0.41423511505126953,0.1557493805885315
175,0.4985019266605377,0.0025460219476372004,0.011581803672015667,0.3302289545536041,0.1571413278579712
176,0.15028716623783112,0.011414112523198128,0.0404217503964901,0.005297096446156502,0.7925798296928406
177,0.2111978381872177,0.0033302530646324158,0.20050540566444397,0.37993207573890686,0.20503446459770203
178,0.7760294079780579,0.002421671524643898,0.01159686129540205,0.07363598793745041,0.13631604611873627
179,0.3686017692089081,0.0033506692852824926,0.016575511544942856,0.4714506268501282,0.1400213986635208
180,0.08153364062309265,0.011981075629591942,0.0997428148984909,0.1507083922624588,0.6560340523719788
181,0.0006868091877549887,0.002185673452913761,0.0247284397482872,0.0008189709042198956,0.9715800881385803
182,0.5944961905479431,0.01239288505166769,0.06504078209400177,0.012954890727996826,0.31511521339416504
183,0.49148795008659363,0.0018331377068534493,0.017390752211213112,0.18420524895191193,0.30508294701576233
184,0.05537513270974159,0.003530896734446287,0.08889029920101166,0.0914723128080368,0.7607313394546509
185,0.5679646730422974,0.0017758766189217567,0.004173929337412119,0.32808810472488403,0.09799744188785553
186,0.13024868071079254,0.0009177643223665655,0.01581881009042263,0.7402660846710205,0.1127486601471901
187,0.002495100488886237,0.007978635840117931,0.013183972798287868,0.0028430772945284843,0.9734992384910583
188,0.5669374465942383,0.0019471356645226479,0.01311308704316616,0.22791633009910583,0.1900859922170639
189,0.7593477368354797,0.0009194159647449851,0.003841821104288101,0.02052287571132183,0.2153681069612503
190,0.9712949395179749,0.0004862220666836947,0.0035914580803364515,0.00902421586215496,0.015603126958012581
191,0.6038597822189331,0.0034703859128057957,0.014317493885755539,0.33071455359458923,0.047637805342674255
192,0.3686797618865967,0.0018950459780171514,0.06828108429908752,0.3989938199520111,0.1621503382921219
193,0.01892060972750187,0.0013711920473724604,0.01413727831095457,0.09746313095092773,0.868107795715332
194,0.4491589367389679,0.0008065995643846691,0.01313453633338213,0.1906440705060959,0.34625592827796936
195,0.8785822987556458,0.00043034806731157005,0.0019341828301548958,0.006678708363324404,0.112374447286129
196,0.6170791387557983,0.0031115300953388214,0.004945739172399044,0.029430342838168144,0.34543320536613464
197,0.6609817743301392,0.0008628442883491516,0.007124038413167,0.3010949194431305,0.029936445876955986
198,0.4560513496398926,0.0018914660904556513,0.021683625876903534,0.4649145305156708,0.05545901507139206
199,0.3773631453514099,0.0013061936479061842,0.03142372518777847,0.40853020548820496,0.18137672543525696
200,0.5376139879226685,0.0007476179744116962,0.02329941652715206,0.2546035349369049,0.18373547494411469
201,0.00025584365357644856,0.003809039480984211,0.003360820934176445,0.0022201586980372667,0.9903541803359985
202,0.2900139093399048,0.0011673176195472479,0.035533271729946136,0.16234585642814636,0.5109396576881409
203,0.7465948462486267,0.0015264201210811734,0.008014686405658722,0.1975734531879425,0.04629059508442879
204,0.6600250601768494,0.0005425819545052946,0.01458358857780695,0.2875666618347168,0.03728208318352699
205,0.12021636217832565,0.004391113296151161,0.2537236511707306,0.4368453621864319,0.18482349812984467
206,0.5425227284431458,0.0021080803126096725,0.030551323667168617,0.07666230946779251,0.34815555810928345
207,0.1571969836950302,0.00041499524377286434,0.01082622166723013,0.22145552933216095,0.6101062893867493
208,0.2517565190792084,0.018517224118113518,0.14320164918899536,0.4031464755535126,0.18337811529636383
209,0.35648369789123535,0.001402923371642828,0.018909741193056107,0.21188616752624512,0.4113174378871918
210,0.6490343809127808,0.0009636818431317806,0.008783599361777306,0.277305006980896,0.06391329318284988
211,0.011895407922565937,0.0130482641980052,0.03678238019347191,0.0018447053153067827,0.9364292621612549
212,0.1632366180419922,0.0010040411725640297,0.05134007707238197,0.4134012758731842,0.3710179924964905
213,0.5623071789741516,0.001700957422144711,0.030464353039860725,0.27761220932006836,0.12791527807712555
214,0.5436551570892334,0.0016693632351234555,0.011795580387115479,0.37781840562820435,0.06506149470806122
215,0.0009273601463064551,0.018049396574497223,0.008475461043417454,0.001179782673716545,0.9713680148124695
216,0.5670789480209351,0.0012051304802298546,0.011136774905025959,0.3423527777194977,0.07822639495134354
217,0.8546968698501587,0.002445608377456665,0.0044525181874632835,0.009023687802255154,0.12938129901885986
218,0.3586772084236145,0.001891400432214141,0.017274659126996994,0.08004816621541977,0.5421085357666016
219,0.587733268737793,0.001010250416584313,0.015671895816922188,0.11762876063585281,0.2779558002948761
220,0.36308008432388306,0.0016898507019504905,0.01711835339665413,0.47533541917800903,0.1427762508392334
221,0.024913068860769272,0.003774498589336872,0.12374258041381836,0.5526710748672485,0.29489874839782715
222,0.06720670312643051,0.05348435789346695,0.08697923272848129,0.0016295728273689747,0.7907001376152039
223,0.11241690069437027,0.1722755879163742,0.12832453846931458,0.007398951333016157,0.5795840620994568
224,0.6225046515464783,0.0005423405091278255,0.0038336054421961308,0.2894560992717743,0.08366328477859497
225,0.08804614096879959,0.008302398025989532,0.15271499752998352,0.7164875864982605,0.034448862075805664
226,0.633314847946167,0.0011807710397988558,0.04219697415828705,0.12286742031574249,0.20043998956680298
227,0.27124321460723877,0.00762392720207572,0.24636641144752502,0.0031514917500317097,0.4716149866580963
228,0.0003041014133486897,0.004284741822630167,0.0015614816220477223,0.0037359462585300207,0.9901137351989746
229,0.4110727310180664,0.0016872931737452745,0.05369836837053299,0.19558387994766235,0.3379577696323395
230,0.011924690566956997,0.007846236228942871,0.05857910215854645,0.0007030352717265487,0.9209468960762024
231,0.9851709008216858,0.00042160775046795607,0.0007684589363634586,0.008991292677819729,0.004647771827876568
232,0.9771046042442322,0.00035794038558378816,0.0006675440818071365,0.0027010603807866573,0.01916881464421749
233,0.0022015401627868414,0.0037575941532850266,0.01780718006193638,0.0013228667667135596,0.9749107956886292
234,0.018128447234630585,0.0017827063566073775,0.2480897307395935,0.5290486812591553,0.20295041799545288
235,0.3957977890968323,0.00225960579700768,0.04161395505070686,0.4813365340232849,0.07899216562509537
236,0.8701502680778503,0.0024853283539414406,0.0030979386065155268,0.008433785289525986,0.11583266407251358
237,0.5196256637573242,0.0014672804391011596,0.01447970885783434,0.2856518626213074,0.17877551913261414
238,0.07396909594535828,0.0032540741376578808,0.0893627479672432,0.04325747489929199,0.7901566624641418
239,0.8396085500717163,0.0005961902788840234,0.002797632711008191,0.11773493140935898,0.039262667298316956
240,0.8145294785499573,0.0007377734291367233,0.003746322588995099,0.024572288617491722,0.15641409158706665
241,0.9658231735229492,0.00039040870615281165,0.0015978936571627855,0.01847200095653534,0.013716528192162514
242,0.3678698241710663,0.0027744604740291834,0.018944010138511658,0.3291178345680237,0.2812938690185547
243,0.9827077984809875,0.0005607930361293256,0.0010507407132536173,0.005096650216728449,0.010584047064185143
244,0.4595159888267517,0.00288322102278471,0.03991101309657097,0.1887311339378357,0.30895861983299255
245,0.36074522137641907,0.0014193560928106308,0.036844853311777115,0.25880175828933716,0.34218883514404297
246,0.30131995677948,0.0008882909314706922,0.027689555659890175,0.4032452702522278,0.2668569087982178
247,0.34116366505622864,0.0010065565584227443,0.015984129160642624,0.09354788810014725,0.5482977628707886
248,0.3891857862472534,0.001200564787723124,0.021072424948215485,0.1486758142709732,0.4398653507232666
249,0.2246120125055313,0.0014963068533688784,0.04542652145028114,0.5195658802986145,0.20889927446842194
250,0.6715445518493652,0.0015090381493791938,0.013225069269537926,0.005299486685544252,0.30842190980911255
251,0.0007629821775481105,0.004837019834667444,0.011490474455058575,0.8983044624328613,0.08460500091314316
252,0.24222491681575775,0.0012062382884323597,0.011883456259965897,0.6498005390167236,0.09488485008478165
253,0.0006495548295788467,0.0012489293003454804,0.023638783022761345,0.002838033251464367,0.9716246724128723
254,0.3366769850254059,0.0008649014635011554,0.0536663755774498,0.5399349331855774,0.0688568502664566
255,0.0006901193992234766,0.0008028200827538967,0.008859530091285706,0.0006892192759551108,0.9889582395553589
256,0.6412497162818909,0.0008022893453016877,0.0045608170330524445,0.17951713502407074,0.17387007176876068
257,0.24992437660694122,0.000839269021525979,0.020947877317667007,0.32127025723457336,0.40701824426651
258,0.7259340286254883,0.00403205119073391,0.015493311919271946,0.053577933460474014,0.20096272230148315
259,0.3311801850795746,0.0040266490541398525,0.06417123973369598,0.41931870579719543,0.1813032329082489
260,0.9591410160064697,0.0005539677222259343,0.0016057357424870133,0.007209356874227524,0.03148994222283363
261,0.8086355924606323,0.0012242079246789217,0.0013880376936867833,0.0343686006963253,0.15438349545001984
262,0.7063244581222534,0.0007169388700276613,0.020390260964632034,0.13254839181900024,0.1400199830532074
263,0.6618764996528625,0.0017490944592282176,0.0038681798614561558,0.15697281062602997,0.17553339898586273
264,0.462220162153244,0.0006011587684042752,0.016859203577041626,0.3488036096096039,0.17151586711406708
265,0.3990752398967743,0.0007892467547208071,0.009481602348387241,0.3078198730945587,0.2828340530395508
266,0.1054869070649147,0.0033827503211796284,0.15759041905403137,0.030246049165725708,0.7032938599586487
267,0.02753770723938942,0.004122195299714804,0.08617185056209564,0.08099841326475143,0.8011698722839355
268,0.018999317660927773,0.0045930203050374985,0.1498393565416336,0.020435405895113945,0.8061329126358032
269,0.0011190741788595915,0.026048999279737473,0.01200745441019535,0.003414495848119259,0.9574099779129028
270,0.9300841093063354,0.0008060794207267463,0.002661278937011957,0.027580616995692253,0.038867972791194916
271,0.04828938841819763,0.00552491145208478,0.07145136594772339,0.011324339546263218,0.8634099364280701
272,0.18837641179561615,0.04186495020985603,0.341288298368454,0.06031683459877968,0.36815351247787476
273,0.07289089262485504,0.0034201652742922306,0.0376935638487339,0.47507983446121216,0.4109155833721161
274,0.2929776608943939,0.0015104172052815557,0.06141826510429382,0.317738801240921,0.32635486125946045
275,0.27193912863731384,0.005527840927243233,0.15452806651592255,0.27742183208465576,0.29058316349983215
276,0.0014477530494332314,0.00271394825540483,0.03286130353808403,0.002476510126143694,0.9605004787445068
277,0.00032088355510495603,0.004878392908722162,0.0061957333236932755,0.0033342912793159485,0.9852707386016846
278,0.19055384397506714,0.0023909686133265495,0.03459607809782028,0.11213941872119904,0.6603196859359741
279,0.21819083392620087,0.0012853697407990694,0.01274879090487957,0.07494538277387619,0.6928296089172363
280,0.02274208329617977,0.008243710733950138,0.12653808295726776,0.04943050816655159,0.7930455803871155
281,0.2784716784954071,0.0006872313097119331,0.0267151091247797,0.36554110050201416,0.3285849094390869
282,0.49933770298957825,0.0006709007429890335,0.014341683126986027,0.31664419174194336,0.16900549829006195
283,0.0504247210919857,0.003655948443338275,0.005862365011125803,0.03935591131448746,0.9007010459899902
284,0.7952882051467896,0.0007393136038444936,0.003937070723623037,0.008078468032181263,0.19195690751075745
285,0.12190647423267365,0.001460269559174776,0.12249603867530823,0.5562747120857239,0.19786247611045837
286,0.3811660408973694,0.0006980307516641915,0.019634664058685303,0.30400583148002625,0.2944954037666321
287,0.011339514516294003,0.026631278917193413,0.07212183624505997,0.0038644776213914156,0.8860429525375366
288,0.0007463281508535147,0.001479707658290863,0.034978631883859634,0.0011823197128251195,0.9616129994392395
289,0.6764675378799438,0.00220089009962976,0.007925068028271198,0.18571627140045166,0.12769021093845367
290,0.2710067331790924,0.001775226672179997,0.04525979980826378,0.39532867074012756,0.28662949800491333
291,0.9374374151229858,0.0010714398231357336,0.003590027801692486,0.033672694116830826,0.02422848343849182
